Energy(kcal)_per 100 g,Protein(g) per 100 g,Carbohydrate(g) per 100 g,total sugar(g) per 100 g,Added  Sugar(g) per 100 g,fibre(g) per 100 g,total fat (g) per 100 gms,saturated fat (g) per 100 g,trans fat (g) _per 100 g,Sodium(mg) per 100 g,iron (mg) per 100 gm,Cholesterol per 100 mg,Health_Label_for_normal_person,Health_Label_High_Cholesterol,Health_Label_High_fat,Health_Label_High_sugar
341.0,21.6,62.36,2.12,0.0,15.5,1.42,0.366,0.0,5.0,5.02,0.0,0,0.0,1,1.0
132.0,8.86,23.71,0.32,0.0,8.7,0.54,0.139,0.0,1.0,2.1,0.0,0,0.0,1,1.0
339.0,21.25,63.25,2.12,0.0,15.5,0.9,0.232,0.0,9.0,8.7,0.0,0,0.0,1,1.0
130.0,8.18,24.35,0.32,0.0,8.3,0.35,0.089,0.0,3.0,2.85,0.0,0,0.0,1,1.0
91.0,6.03,16.55,0.23,0.0,6.9,0.29,0.075,0.0,384.0,1.9,0.0,0,0.0,1,1.0
339.0,21.86,62.37,2.26,0.0,20.2,1.14,0.356,0.0,14.0,5.47,0.0,0,0.0,1,1.0
114.0,7.37,21.02,1.41,0.0,4.9,0.39,0.12,0.0,370.0,1.57,0.0,0,0.0,1,1.0
333.0,23.58,60.01,2.23,0.0,24.9,0.83,0.12,0.0,24.0,8.2,0.0,0,0.0,1,1.0
127.0,8.67,22.8,0.32,0.0,6.4,0.5,0.073,0.0,1.0,2.22,0.0,0,0.0,1,1.0
84.0,5.22,14.5,1.85,0.0,4.3,0.6,0.141,0.0,296.0,1.17,0.0,0,0.0,1,1.0
337.0,22.53,61.29,2.1,0.0,15.2,1.06,0.154,0.0,12.0,6.69,0.0,0,0.0,1,1.0
127.0,8.67,22.8,0.32,0.0,7.4,0.5,0.072,0.0,2.0,2.94,0.0,0,0.0,1,1.0
81.0,5.22,14.83,1.85,0.0,4.3,0.36,0.125,0.0,256.0,1.25,0.0,0,0.0,1,1.0
113.0,7.53,20.45,0.28,0.0,5.1,0.43,0.112,0.0,336.0,1.85,0.0,0,0.0,1,1.0
343.0,20.96,64.19,2.14,0.0,12.7,1.13,0.292,0.0,8.0,6.77,0.0,0,0.0,1,1.0
149.0,9.06,27.91,0.36,0.0,5.3,0.49,0.126,0.0,2.0,2.3,0.0,0,0.0,1,1.0
347.0,21.42,62.55,2.11,0.0,15.5,1.23,0.235,0.0,12.0,5.07,0.0,0,0.0,1,1.0
143.0,9.01,26.22,0.34,0.0,9.0,0.65,0.136,0.0,1.0,2.09,0.0,0,0.0,1,1.0
82.0,4.6,15.18,1.02,0.0,4.6,0.56,0.123,0.0,268.0,1.47,0.0,0,0.0,1,1.0
144.0,9.16,25.28,0.34,0.0,10.4,1.08,0.279,0.0,5.0,2.48,0.0,0,0.0,1,1.0
333.0,23.36,60.27,2.11,0.0,15.2,0.85,0.219,0.0,16.0,10.44,0.0,0,0.0,1,1.0
139.0,9.73,25.09,0.34,0.0,6.3,0.35,0.091,0.0,6.0,3.7,0.0,0,0.0,1,1.0
114.0,7.26,21.2,0.29,0.0,4.8,0.29,0.074,0.0,340.0,2.99,0.0,0,0.0,1,1.0
341.0,26.12,58.29,5.7,0.0,25.0,1.53,0.254,0.0,13.0,6.7,0.0,0,0.0,1,1.0
110.0,7.6,19.65,1.82,0.0,5.4,0.4,0.066,0.0,5.0,1.5,0.0,0,0.0,1,1.0
222.0,4.62,88.88,49.08,0.0,39.8,0.65,0.09,0.0,35.0,2.94,0.0,0,0.0,1,1.0
378.0,20.47,62.95,10.7,0.0,12.2,6.04,0.603,0.0,24.0,4.31,0.0,0,0.0,1,1.0
164.0,8.86,27.42,4.8,0.0,7.6,2.59,0.269,0.0,7.0,2.89,0.0,0,0.0,1,1.0
103.0,6.12,13.24,1.65,0.0,3.3,3.76,1.133,0.0,423.0,3.43,17.0,0,1.0,1,1.0
336.0,23.52,60.03,6.9,0.0,10.6,1.26,0.331,0.0,16.0,8.27,0.0,0,0.0,1,1.0
116.0,7.73,20.76,3.3,0.0,6.5,0.53,0.138,0.0,4.0,2.51,0.0,0,0.0,1,1.0
352.0,24.63,63.35,2.03,0.0,10.7,1.06,0.154,0.0,6.0,6.51,0.0,0,0.0,1,1.0
116.0,9.02,20.13,1.8,0.0,7.9,0.38,0.053,0.0,2.0,3.33,0.0,0,0.0,1,1.0
338.0,21.46,63.38,8.5,0.0,19.0,0.69,0.161,0.0,18.0,7.51,0.0,0,0.0,1,1.0
115.0,7.8,20.88,2.9,0.0,7.0,0.38,0.089,0.0,2.0,2.39,0.0,0,0.0,1,1.0
335.0,20.62,62.83,8.32,0.0,20.6,0.93,0.219,0.0,13.0,6.19,0.0,0,0.0,1,1.0
347.0,23.86,62.62,6.6,0.0,16.3,1.15,0.348,0.0,15.0,6.74,0.0,0,0.0,1,1.0
105.0,7.02,19.15,2.0,0.0,7.6,0.38,0.116,0.0,2.0,1.4,0.0,0,0.0,1,1.0
351.0,0.16,86.09,0.0,0.0,0.5,0.06,0.017,0.0,10.0,2.17,0.0,0,0.0,1,0.0
105.0,7.54,18.34,2.01,0.0,6.4,0.55,0.038,0.0,7.0,1.75,0.0,0,0.0,1,1.0
352.0,23.82,63.74,8.0,0.0,25.5,1.16,0.161,0.0,15.0,4.82,0.0,0,0.0,1,1.0
118.0,8.34,21.1,2.9,0.0,8.3,0.39,0.054,0.0,2.0,1.29,0.0,0,0.0,1,1.0
567.0,25.8,16.13,4.72,0.0,8.5,49.24,6.279,0.0,18.0,4.58,0.0,0,0.0,1,1.0
318.0,13.5,21.26,2.47,0.0,8.8,22.01,3.055,0.0,751.0,1.01,0.0,0,0.0,1,1.0
599.0,28.03,15.26,4.18,0.0,9.4,52.5,8.655,0.0,320.0,1.52,0.0,0,0.0,1,1.0
587.0,24.35,21.26,4.9,0.0,8.4,49.66,7.723,0.0,410.0,1.58,0.0,0,0.0,1,1.0
563.0,25.19,16.54,3.95,0.0,8.5,48.75,6.434,0.0,10.0,2.55,0.0,0,0.0,1,1.0
589.0,24.06,21.57,8.41,0.0,8.0,49.94,7.607,0.0,486.0,1.9,0.0,0,0.0,1,1.0
598.0,22.21,22.31,10.49,0.0,5.0,51.36,10.325,0.0,426.0,1.74,0.0,0,0.0,1,1.0
327.0,52.2,34.7,8.22,0.0,15.8,0.55,0.063,0.0,180.0,2.1,0.0,0,0.0,1,1.0
90.0,4.98,13.55,0.54,0.0,3.7,2.01,0.631,0.0,370.0,1.44,0.0,0,0.0,1,1.0
309.0,11.69,5.31,0.0,0.0,2.6,29.52,4.622,0.0,1465.0,2.41,0.0,0,0.0,1,0.0
255.0,20.28,8.09,0.0,0.0,2.8,18.16,2.926,0.0,888.0,3.72,0.0,0,0.0,1,0.0
446.0,36.49,30.16,7.33,0.0,9.3,19.94,2.884,0.0,2.0,15.7,0.0,0,0.0,1,1.0
172.0,18.21,8.36,3.0,0.0,6.0,8.97,1.297,0.0,1.0,5.14,0.0,0,0.0,1,1.0
469.0,38.55,30.22,4.2,0.0,17.7,25.4,3.674,0.0,163.0,3.9,0.0,0,0.0,1,1.0
198.0,12.79,25.37,6.2,0.0,5.4,6.01,1.025,0.0,3728.0,2.49,0.0,0,0.0,1,1.0
211.0,19.4,12.68,4.89,0.0,5.4,11.0,1.591,0.0,7.0,8.6,0.0,0,0.0,1,1.0
434.0,37.81,31.92,7.5,0.0,9.6,20.65,2.987,0.0,13.0,6.37,0.0,0,0.0,1,1.0
439.0,38.09,30.38,7.61,0.0,9.7,21.86,3.162,0.0,12.0,5.82,0.0,0,0.0,1,1.0
327.0,51.46,33.92,16.42,0.0,17.5,1.22,0.136,0.0,20.0,9.24,0.0,0,0.0,1,1.0
372.0,49.81,30.63,9.33,0.0,16.0,8.9,1.29,0.0,9.0,8.2,0.0,0,0.0,1,1.0
54.0,3.27,6.28,3.99,0.0,0.6,1.75,0.205,0.0,51.0,0.64,0.0,0,0.0,1,1.0
328.0,63.63,25.41,20.0,0.0,5.5,0.46,0.052,0.0,3.0,10.78,0.0,0,0.0,1,1.0
335.0,88.32,0.0,0.0,0.0,0.0,3.39,0.422,0.0,1005.0,14.5,0.0,0,0.0,1,0.0
53.0,8.14,4.93,0.4,0.0,0.8,0.57,0.073,0.0,5493.0,1.45,0.0,0,0.0,1,1.0
60.0,10.51,5.57,1.7,0.0,0.8,0.1,0.011,0.0,5586.0,2.38,0.0,0,0.0,1,1.0
60.0,7.0,7.84,1.3,0.0,0.5,0.51,0.04,0.0,6820.0,0.33,0.0,0,0.0,1,1.0
78.0,9.04,2.85,0.6,0.0,0.9,4.17,0.793,0.0,12.0,1.61,0.0,0,0.0,1,1.0
61.0,7.17,1.18,0.7,0.0,0.2,3.69,0.533,0.0,8.0,1.11,0.0,0,0.0,1,1.0
270.0,18.82,8.86,2.72,0.0,3.9,20.18,2.918,0.0,16.0,4.87,0.0,0,0.0,1,1.0
177.0,4.86,20.12,0.27,0.0,4.0,8.59,1.141,0.0,242.0,1.56,0.0,0,0.0,1,1.0
43.0,2.6,4.92,3.65,0.0,0.2,1.47,0.205,0.0,47.0,0.42,0.0,0,0.0,1,1.0
124.0,7.98,21.49,3.8,0.0,5.5,1.05,0.181,0.0,231.0,1.5,0.0,0,0.0,1,1.0
114.0,6.99,20.22,0.54,0.0,5.5,0.9,0.158,0.0,239.0,1.33,0.0,0,0.0,1,1.0
177.0,15.7,14.27,1.07,0.0,4.9,6.3,1.44,0.0,569.0,2.41,5.0,0,1.0,1,1.0
650.0,24.8,14.23,6.35,0.0,7.8,54.89,10.22,0.0,292.0,2.84,0.0,0,0.0,1,1.0
520.0,25.9,35.65,9.28,0.0,5.2,34.0,5.76,0.0,540.0,1.9,0.0,0,0.0,1,1.0
593.0,26.06,17.69,10.94,0.0,5.7,51.47,7.972,0.0,366.0,17.5,0.0,0,0.0,1,1.0
387.0,22.39,57.82,10.85,0.0,10.8,6.69,0.693,0.0,64.0,4.86,0.0,0,0.0,1,1.0
83.0,9.98,1.18,0.71,0.0,1.0,5.26,0.919,0.0,4.0,2.04,0.0,0,0.0,1,1.0
55.0,4.8,2.9,1.31,0.0,0.1,2.7,0.357,0.0,5.0,0.82,0.0,0,0.0,1,1.0
62.0,6.9,2.4,1.27,0.0,0.1,2.7,0.406,0.0,36.0,1.03,0.0,0,0.0,1,1.0
55.0,7.4,2.0,0.99,0.0,0.1,1.9,0.3,0.0,63.0,1.19,0.0,0,0.0,1,1.0
37.0,6.3,1.1,0.45,0.0,0.0,0.8,0.133,0.0,85.0,0.75,0.0,0,0.0,1,1.0
38.0,7.0,1.0,0.42,0.0,0.0,0.7,0.116,0.0,98.0,0.79,0.0,0,0.0,1,1.0
63.0,2.26,9.95,7.86,0.0,0.4,1.53,0.24,0.0,53.0,0.48,0.0,0,0.0,1,1.0
63.0,2.26,9.95,7.86,0.0,0.4,1.53,0.24,0.0,53.0,0.48,0.0,0,0.0,1,1.0
79.0,5.34,13.5,0.61,0.0,4.7,0.45,0.093,0.0,438.0,1.62,0.0,0,0.0,1,1.0
123.0,3.85,23.08,10.0,0.0,6.2,1.92,0.385,0.0,362.0,1.11,4.0,0,1.0,1,1.0
108.0,4.62,19.23,6.15,0.0,5.4,1.15,0.385,0.0,338.0,1.11,4.0,0,1.0,1,1.0
67.0,4.17,10.83,2.5,0.0,4.2,0.0,0.0,0.0,575.0,0.9,0.0,0,0.0,0,1.0
60.0,3.33,11.67,3.33,0.0,3.3,0.0,0.0,0.0,492.0,0.9,0.0,0,0.0,0,1.0
63.0,4.17,11.67,3.33,0.0,4.2,0.0,0.0,0.0,492.0,0.9,0.0,0,0.0,0,1.0
54.0,8.3,1.3,0.2,0.0,0.6,1.7,0.2,0.0,34.0,1.6,0.0,0,0.0,1,1.0
118.0,12.4,2.8,0.6,0.0,2.0,6.3,1.3,0.0,6.0,2.0,0.0,0,0.0,1,1.0
98.0,10.1,2.6,0.4,0.0,1.3,5.2,0.7,0.0,4.0,1.6,0.0,0,0.0,1,1.0
84.0,8.9,2.3,0.3,0.0,0.8,4.4,0.5,0.0,4.0,1.2,0.0,0,0.0,1,1.0
47.0,4.8,1.4,0.2,0.0,0.3,2.5,0.3,0.0,2.0,0.9,0.0,0,0.0,1,1.0
44.0,2.9,4.5,2.0,0.0,0.4,1.6,0.2,0.0,66.0,0.4,0.0,0,0.0,1,1.0
47.0,3.2,4.5,2.0,0.0,0.4,1.8,0.21,0.0,66.0,0.44,0.0,0,0.0,1,1.0
30.0,1.6,4.1,2.9,0.0,0.1,0.82,0.18,0.0,49.0,0.3,0.0,0,0.0,1,1.0
33.0,2.86,1.74,0.41,0.0,0.5,1.61,0.206,0.0,37.0,0.46,0.0,0,0.0,1,1.0
45.0,2.94,3.45,2.53,0.0,0.4,1.99,0.206,0.0,50.0,0.49,0.0,0,0.0,1,1.0
30.0,2.38,3.51,2.61,0.0,0.3,0.77,0.005,0.0,48.0,0.43,0.0,0,0.0,1,1.0
47.0,2.1,8.24,7.13,0.0,0.7,0.64,0.032,0.0,46.0,0.59,0.0,0,0.0,1,1.0
34.0,2.62,3.85,0.41,0.0,0.6,0.85,0.078,0.0,63.0,0.46,0.0,0,0.0,1,1.0
43.0,1.65,7.2,3.5,0.0,0.8,0.62,0.0,0.0,37.0,0.44,0.0,0,0.0,1,1.0
28.0,2.47,4.14,3.65,0.0,0.2,0.04,0.0,0.0,57.0,0.35,0.0,0,0.0,1,1.0
44.0,2.47,8.51,3.65,0.0,0.2,0.04,0.0,0.0,57.0,0.35,0.0,0,0.0,1,1.0
41.0,2.88,3.29,2.47,0.0,0.4,1.65,0.206,0.0,49.0,0.44,0.0,0,0.0,1,1.0
41.0,2.47,4.12,2.88,0.0,0.4,1.44,0.206,0.0,39.0,0.44,0.0,0,0.0,1,1.0
58.0,2.06,9.47,7.82,0.0,0.8,1.44,0.206,0.0,41.0,0.59,0.0,0,0.0,1,1.0
29.0,2.47,3.29,2.47,0.0,0.4,0.82,0.0,0.0,49.0,0.44,0.0,0,0.0,1,1.0
33.0,2.47,4.12,2.88,0.0,0.4,0.82,0.0,0.0,39.0,0.44,0.0,0,0.0,1,1.0
49.0,2.06,9.05,7.82,0.0,0.8,0.62,0.0,0.0,41.0,0.59,0.0,0,0.0,1,1.0
45.0,2.88,3.29,2.47,0.0,0.4,2.06,0.206,0.0,49.0,0.44,0.0,0,0.0,1,1.0
41.0,2.47,4.53,2.88,0.0,0.8,1.44,0.206,0.0,39.0,0.44,0.0,0,0.0,1,1.0
41.0,2.47,5.76,2.88,0.0,2.1,1.44,0.206,0.0,39.0,0.44,0.0,0,0.0,1,1.0
33.0,2.88,1.65,0.41,0.0,0.4,1.65,0.206,0.0,35.0,0.44,0.0,0,0.0,1,1.0
53.0,2.47,7.82,6.58,0.0,0.4,1.65,0.206,0.0,58.0,0.44,0.0,0,0.0,1,1.0
74.0,2.46,12.3,9.84,0.0,0.0,1.64,0.0,0.0,61.0,0.3,0.0,0,0.0,1,1.0
53.0,2.47,7.82,5.76,0.0,0.0,1.44,0.206,0.0,41.0,0.44,0.0,0,0.0,1,1.0
58.0,2.06,9.05,7.41,0.0,0.0,1.44,0.206,0.0,41.0,0.44,0.0,0,0.0,1,1.0
62.0,2.06,10.29,9.47,0.0,0.0,1.44,0.206,0.0,41.0,0.0,0.0,0,0.0,1,1.0
79.0,2.64,13.66,10.57,0.0,0.4,1.76,0.22,0.0,13.0,0.48,0.0,0,0.0,1,1.0
88.0,2.94,14.71,10.59,0.0,0.6,1.76,0.0,0.0,12.0,0.85,0.0,0,0.0,1,1.0
94.0,2.35,18.24,12.94,0.0,0.6,1.18,0.0,0.0,15.0,0.64,0.0,0,0.0,1,1.0
88.0,2.35,17.65,12.94,0.0,0.6,1.18,0.0,0.0,15.0,0.64,0.0,0,0.0,1,1.0
94.0,2.35,18.82,14.71,0.0,0.6,1.18,0.0,0.0,15.0,0.64,0.0,0,0.0,1,1.0
88.0,2.35,17.06,11.76,0.0,0.6,1.18,0.0,0.0,12.0,0.64,0.0,0,0.0,1,1.0
88.0,2.35,17.06,12.35,0.0,0.6,1.18,0.0,0.0,15.0,0.64,0.0,0,0.0,1,1.0
88.0,2.35,17.65,12.35,0.0,0.6,1.18,0.0,0.0,15.0,0.64,0.0,0,0.0,1,1.0
88.0,2.35,17.06,10.59,0.0,0.6,1.18,0.0,0.0,15.0,0.64,0.0,0,0.0,1,1.0
100.0,0.0,6.67,0.0,0.0,0.0,6.67,0.0,0.0,67.0,0.0,0.0,0,0.0,1,0.0
133.0,0.0,20.0,20.0,0.0,0.0,6.67,0.0,0.0,67.0,0.0,0.0,0,0.0,1,1.0
133.0,0.0,20.0,20.0,0.0,0.0,6.67,0.0,0.0,67.0,0.0,0.0,0,0.0,1,1.0
70.0,8.76,0.74,0.3,0.0,0.6,3.5,0.5,0.0,4.0,1.1,0.0,0,0.0,1,1.0
92.0,10.18,1.82,0.4,0.0,1.0,4.9,0.6,0.0,7.0,1.6,0.0,0,0.0,1,1.0
74.0,9.19,1.71,0.3,0.0,0.8,3.4,0.3,0.0,4.0,1.3,0.0,0,0.0,1,1.0
115.0,13.24,2.16,1.1,0.0,1.2,5.9,1.1,0.0,28.0,1.7,0.0,0,0.0,1,1.0
88.0,10.07,1.53,0.5,0.0,0.9,4.6,0.6,0.0,26.0,1.7,0.0,0,0.0,1,1.0
80.0,9.08,1.52,0.4,0.0,0.6,4.2,0.5,0.0,23.0,1.3,0.0,0,0.0,1,1.0
43.0,4.82,0.58,0.2,0.0,0.2,2.4,0.3,0.0,2.0,0.8,0.0,0,0.0,1,1.0
59.0,6.38,2.19,0.53,0.0,0.8,2.71,0.48,0.0,34.0,1.53,0.0,0,0.0,1,1.0
85.0,10.92,0.97,0.4,0.0,0.9,4.19,0.71,0.0,33.0,1.69,0.0,0,0.0,1,1.0
132.0,8.86,23.71,0.32,0.0,8.7,0.54,0.139,0.0,237.0,2.1,0.0,0,0.0,1,1.0
91.0,6.03,16.55,0.23,0.0,6.9,0.29,0.075,0.0,138.0,1.9,0.0,0,0.0,1,1.0
130.0,8.18,24.35,0.32,0.0,8.3,0.35,0.089,0.0,239.0,2.85,0.0,0,0.0,1,1.0
114.0,7.37,21.02,1.41,0.0,4.9,0.39,0.12,0.0,177.0,1.57,0.0,0,0.0,1,1.0
127.0,8.67,22.8,0.32,0.0,6.4,0.5,0.072,0.0,238.0,2.94,0.0,0,0.0,1,1.0
127.0,8.67,22.8,0.32,0.0,7.4,0.5,0.072,0.0,238.0,2.94,0.0,0,0.0,1,1.0
81.0,5.22,14.83,1.85,0.0,5.3,0.36,0.125,0.0,117.0,1.25,0.0,0,0.0,1,1.0
140.0,8.23,26.05,0.37,0.0,10.5,0.62,0.032,0.0,237.0,2.36,0.0,0,0.0,1,1.0
149.0,9.06,27.91,0.36,0.0,5.3,0.49,0.126,0.0,238.0,2.3,0.0,0,0.0,1,1.0
143.0,9.01,26.22,0.34,0.0,9.0,0.65,0.109,0.0,238.0,2.09,0.0,0,0.0,1,1.0
82.0,4.6,15.18,1.02,0.0,4.6,0.56,0.116,0.0,146.0,1.47,0.0,0,0.0,1,1.0
144.0,9.16,25.28,0.34,0.0,10.4,1.08,0.279,0.0,241.0,2.48,0.0,0,0.0,1,1.0
139.0,9.73,25.09,0.34,0.0,6.3,0.35,0.091,0.0,242.0,3.7,0.0,0,0.0,1,1.0
110.0,7.6,19.65,1.82,0.0,5.4,0.4,0.066,0.0,241.0,1.5,0.0,0,0.0,1,1.0
164.0,8.86,27.42,4.8,0.0,7.6,2.59,0.269,0.0,243.0,2.89,0.0,0,0.0,1,1.0
139.0,7.05,22.53,4.01,0.0,6.4,2.77,0.214,0.0,246.0,1.07,0.0,0,0.0,1,1.0
138.0,7.04,22.87,4.0,0.0,6.3,2.47,0.213,0.0,212.0,0.98,0.0,0,0.0,1,1.0
88.0,4.92,13.49,2.59,0.0,4.4,1.95,0.204,0.0,132.0,1.23,0.0,0,0.0,1,1.0
116.0,7.73,20.76,3.3,0.0,6.5,0.53,0.138,0.0,240.0,2.51,0.0,0,0.0,1,1.0
114.0,9.02,19.54,1.8,0.0,7.9,0.38,0.053,0.0,238.0,3.33,0.0,0,0.0,1,1.0
115.0,7.8,20.88,2.9,0.0,7.0,0.38,0.089,0.0,238.0,2.39,0.0,0,0.0,1,1.0
105.0,7.02,19.15,2.0,0.0,7.6,0.38,0.116,0.0,238.0,1.4,0.0,0,0.0,1,1.0
105.0,7.54,18.34,2.01,0.0,6.4,0.55,0.038,0.0,243.0,1.75,0.0,0,0.0,1,1.0
116.0,8.34,20.51,2.9,0.0,8.3,0.39,0.054,0.0,238.0,1.29,0.0,0,0.0,1,1.0
599.0,28.03,15.26,4.18,0.0,9.4,52.5,8.686,0.0,6.0,1.52,0.0,0,0.0,1,1.0
587.0,24.35,21.26,4.9,0.0,8.4,49.66,7.723,0.0,6.0,1.58,0.0,0,0.0,1,1.0
589.0,24.06,21.57,8.41,0.0,8.0,49.94,7.607,0.0,17.0,1.9,0.0,0,0.0,1,1.0
598.0,22.21,22.31,10.49,0.0,5.0,51.36,10.325,0.0,17.0,1.74,0.0,0,0.0,1,1.0
89.0,4.98,13.55,0.54,0.0,3.7,2.01,0.631,0.0,138.0,1.44,0.0,0,0.0,1,1.0
172.0,18.21,8.36,2.36,0.0,6.0,8.97,1.297,0.0,237.0,5.14,0.0,0,0.0,1,1.0
328.0,63.63,25.41,20.0,0.0,5.5,0.46,0.052,0.0,900.0,10.78,0.0,0,0.0,1,1.0
321.0,88.32,2.59,0.0,0.0,0.0,0.53,0.077,0.0,50.0,14.5,0.0,0,0.0,1,0.0
57.0,9.05,5.59,0.5,0.0,0.7,0.3,0.035,0.0,3598.0,1.35,0.0,0,0.0,1,1.0
90.0,8.19,14.44,5.63,0.0,0.3,0.31,0.02,0.0,2890.0,0.43,0.0,0,0.0,1,1.0
76.0,8.08,1.87,0.62,0.0,0.3,4.78,0.691,0.0,7.0,5.36,0.0,0,0.0,1,1.0
221.0,19.4,5.5,0.8,0.0,4.2,13.5,2.0,0.0,472.0,1.5,0.0,0,0.0,1,1.0
154.0,23.1,4.9,0.3,0.0,4.1,4.7,0.5,0.0,481.0,2.3,0.0,0,0.0,1,1.0
145.0,16.3,7.4,1.0,0.0,3.5,5.6,0.7,0.0,443.0,1.5,1.0,0,1.0,1,1.0
138.0,10.2,10.4,0.9,0.0,3.2,6.2,0.8,0.0,471.0,1.8,1.0,0,1.0,1,1.0
114.0,22.2,3.7,0.8,0.0,2.6,1.2,0.2,0.0,222.0,1.7,0.0,0,0.0,1,1.0
146.0,21.9,8.2,1.2,0.0,4.3,2.8,0.4,0.0,508.0,20.0,0.0,0,0.0,1,1.0
135.0,15.1,8.3,0.6,0.0,4.3,4.6,0.7,0.0,613.0,1.6,0.0,0,0.0,1,1.0
209.0,21.3,4.4,0.3,0.0,3.0,11.8,1.6,0.0,401.0,1.8,0.0,0,0.0,1,1.0
126.0,10.4,10.9,1.3,0.0,3.4,4.5,0.7,0.0,453.0,1.6,0.0,0,0.0,1,1.0
103.0,19.4,4.1,0.4,0.0,2.8,1.0,0.1,0.0,456.0,1.5,0.0,0,0.0,1,1.0
160.0,13.4,3.4,0.1,0.0,1.5,10.3,1.4,0.0,401.0,2.0,1.0,0,1.0,1,1.0
102.0,14.3,4.9,0.0,0.0,1.0,2.7,0.4,0.0,416.0,3.2,1.0,0,1.0,1,0.0
123.0,15.8,4.3,0.7,0.0,1.2,4.8,0.7,0.0,612.0,3.5,2.0,0,1.0,1,1.0
117.0,23.29,7.3,0.2,0.0,4.5,1.5,0.3,0.0,371.0,1.7,0.0,0,0.0,1,1.0
135.0,10.2,7.5,0.3,0.0,1.4,7.2,1.0,0.0,480.0,2.0,1.0,0,1.0,1,1.0
219.0,14.5,5.5,0.6,0.0,1.8,15.5,2.1,0.0,708.0,4.3,1.0,0,1.0,1,1.0
109.0,19.9,4.6,0.3,0.0,3.4,1.2,0.2,0.0,460.0,1.4,0.0,0,0.0,1,1.0
124.0,18.6,6.2,0.6,0.0,2.7,2.9,0.5,0.0,451.0,2.6,0.0,0,0.0,1,1.0
155.0,14.6,4.1,0.5,0.0,3.3,8.9,1.3,0.0,530.0,3.5,3.0,0,1.0,1,1.0
200.0,23.6,5.1,0.1,0.0,1.2,9.7,1.5,0.0,642.0,3.2,0.0,0,0.0,1,1.0
154.0,16.1,4.3,0.8,0.0,2.4,8.0,1.2,0.0,452.0,3.8,1.0,0,1.0,1,1.0
245.0,18.6,9.9,2.1,0.0,0.0,14.5,2.3,0.0,758.0,3.3,1.0,0,1.0,1,1.0
213.0,16.0,6.9,1.0,0.0,3.1,13.5,2.4,0.0,671.0,2.1,1.0,0,1.0,1,1.0
209.0,23.7,8.0,1.4,0.0,2.8,9.1,1.4,0.0,517.0,2.8,2.0,0,1.0,1,1.0
143.0,20.2,5.0,0.8,0.0,2.8,4.7,0.9,0.0,819.0,3.2,2.0,0,1.0,1,1.0
261.0,19.6,6.0,0.2,0.0,3.5,17.6,3.4,0.0,667.0,3.3,2.0,0,1.0,1,1.0
251.0,18.5,7.9,2.4,0.0,1.1,16.1,2.3,0.0,859.0,4.9,0.0,0,0.0,1,1.0
211.0,19.7,9.6,1.2,0.0,2.8,10.4,1.8,0.0,651.0,1.5,1.0,0,1.0,1,1.0
346.0,12.4,14.3,0.8,0.0,5.1,26.6,4.2,0.0,1463.0,3.6,2.0,0,1.0,1,1.0
196.0,17.8,5.7,3.2,0.0,0.0,11.3,1.6,0.0,717.0,3.3,0.0,0,0.0,1,1.0
220.0,23.7,12.6,2.2,0.0,7.6,8.3,1.0,0.0,690.0,1.9,0.0,0,0.0,1,1.0
346.0,12.4,14.3,0.8,0.0,5.1,26.6,4.2,0.0,1463.0,3.6,2.0,0,1.0,1,1.0
159.0,19.2,6.8,1.0,0.0,4.0,6.1,0.7,0.0,670.0,5.9,2.0,0,1.0,1,1.0
213.0,23.9,8.5,1.2,0.0,4.4,9.3,1.7,0.0,422.0,4.2,3.0,0,1.0,1,1.0
238.0,24.0,5.9,0.3,0.0,2.6,13.2,1.6,0.0,501.0,2.8,1.0,0,1.0,1,1.0
158.0,11.4,18.2,5.0,0.0,5.1,6.2,0.9,0.0,741.0,1.5,0.0,0,0.0,1,1.0
168.0,14.3,9.2,0.5,0.0,5.1,8.2,1.1,0.0,445.0,1.7,0.0,0,0.0,1,1.0
161.0,15.5,14.0,2.6,0.0,9.1,8.6,2.5,0.0,414.0,1.7,10.0,0,1.0,1,1.0
232.0,14.1,22.6,2.8,0.0,4.8,11.0,1.7,0.0,642.0,3.2,0.0,0,0.0,1,1.0
221.0,14.4,21.8,2.2,0.0,4.9,10.0,1.5,0.0,702.0,2.1,0.0,0,0.0,1,1.0
197.0,11.8,22.9,2.0,0.0,3.0,7.0,0.8,0.0,835.0,2.5,0.0,0,0.0,1,1.0
236.0,13.6,31.1,1.5,0.0,3.4,7.0,0.8,0.0,682.0,3.8,0.0,0,0.0,1,1.0
208.0,11.2,36.0,11.0,0.0,3.8,3.5,0.6,0.0,666.0,1.3,0.0,0,0.0,1,1.0
219.0,13.2,32.6,8.0,0.0,2.6,4.7,0.8,0.0,678.0,1.4,0.0,0,0.0,1,1.0
159.0,20.2,9.9,1.4,0.0,4.6,4.6,0.5,0.0,758.0,5.5,0.0,0,0.0,1,1.0
133.0,6.5,22.0,3.6,0.0,6.1,3.9,0.4,0.0,545.0,2.4,0.0,0,0.0,1,1.0
155.0,7.2,22.1,0.6,0.0,5.0,4.6,2.4,0.0,684.0,1.4,9.0,0,1.0,1,1.0
122.0,15.2,6.8,0.4,0.0,3.7,4.4,0.4,0.0,445.0,2.9,0.0,0,0.0,1,1.0
